#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
82376	853271	856052	33591	36125	YJL168C	YPL055C	SET2	LGE1	EZL1|histone methyltransferase SET2|KMT3|L000003090	-	Synthetic Lethality	genetic	Krogan NJ (2003)	12773564	559292	559292	Low Throughput|High Throughput	-	-	inviable	High Throughput: SGA analysis|Low Throughput: Interaction confirmed by tetrad analysis.	-	BIOGRID
1966226	851408	856052	31914	36125	YDL147W	YPL055C	RPN5	LGE1	NAS5|proteasome regulatory particle lid subunit RPN5|L000004451|L000004305	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.3969	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: rpn5-1 - lge1 [SGA score = -0.3969, P-value = 5.205E-25]	-	BIOGRID
1966346	851404	856052	31911	36125	YDL150W	YPL055C	RPC53	LGE1	RPC4|C53|L000001691	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.2182	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: rpc53-5001 - lge1 [SGA score = -0.2182, P-value = 5.186E-7]	-	BIOGRID
1966511	851391	856052	31901	36125	YDL164C	YPL055C	CDC9	LGE1	MMS8|DNA ligase (ATP) CDC9|L000000249	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.2546	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: cdc9-1-supp1 - lge1 [SGA score = -0.1231, P-value = 0.04939]|alleles: cdc9-5002 - lge1 [SGA score = -0.2546, P-value = 0.008385]	-	BIOGRID
1967487	851614	856052	32099	36125	YDR044W	YPL055C	HEM13	LGE1	coproporphyrinogen oxidase|L000000765	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1352	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: hem13-5001 - lge1 [SGA score = -0.1352, P-value = 0.00359]	-	BIOGRID
1968153	851655	856052	32138	36125	YDR082W	YPL055C	STN1	LGE1	L000003921	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.288	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: stn1-13 - lge1 [SGA score = -0.2880, P-value = 7.702E-8]	-	BIOGRID
1968343	851661	856052	32144	36125	YDR088C	YPL055C	SLU7	LGE1	SLT17|L000001922	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.2161	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: slu7-ts1 - lge1 [SGA score = -0.1543, P-value = 0.001482]|alleles: slu7-ts2 - lge1 [SGA score = -0.2161, P-value = 0.001091]	-	BIOGRID
1969188	851757	856052	32230	36125	YDR177W	YPL055C	UBC1	LGE1	E2 ubiquitin-conjugating protein UBC1|L000002406	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1583	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: ubc1-5002 - lge1 [SGA score = -0.1583, P-value = 2.057E-6]	-	BIOGRID
1969552	851768	856052	32241	36125	YDR188W	YPL055C	CCT6	LGE1	HTR3|TCP20|TCP6|L000002271	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1588	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: cct6-18-supp1 - lge1 [SGA score = -0.1588, P-value = 0.02636]	-	BIOGRID
1970044	851798	856052	32266	36125	YDR212W	YPL055C	TCP1	LGE1	CCT1|chaperonin-containing T-complex alpha subunit TCP1|L000002267	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1766	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: tcp1-1 - lge1 [SGA score = -0.1543, P-value = 0.006785]|alleles: tcp1-2 - lge1 [SGA score = -0.1766, P-value = 0.001164]	-	BIOGRID
1970907	851882	856052	32341	36125	YDR288W	YPL055C	NSE3	LGE1	-	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1484	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: nse3-ts3 - lge1 [SGA score = -0.1484, P-value = 0.02423]|alleles: nse3-ts4 - lge1 [SGA score = -0.1466, P-value = 0.01019]	-	BIOGRID
1971363	851896	856052	32354	36125	YDR302W	YPL055C	GPI11	LGE1	-	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1965	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: gpi11-5001-supp1 - lge1 [SGA score = -0.1965, P-value = 0.02244]	-	BIOGRID
1971663	851906	856052	32364	36125	YDR311W	YPL055C	TFB1	LGE1	TFIIH/NER complex subunit TFB1|L000002284	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.2856	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: tfb1-6-supp1 - lge1 [SGA score = -0.2856, P-value = 0.004889]	-	BIOGRID
1972123	851964	856052	32417	36125	YDR362C	YPL055C	TFC6	LGE1	transcription factor TFIIIC subunit TFC6|tau 91|L000004492	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1291	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: tfc6-m1 - lge1 [SGA score = -0.1291, P-value = 0.03802]	-	BIOGRID
1972449	851988	856052	32441	36125	YDR381W	YPL055C	YRA1	LGE1	SHE11|RNA-binding protein YRA1|L000002959|L000002873	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1663	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: yra1-5003 - lge1 [SGA score = -0.1663, P-value = 0.003737]	-	BIOGRID
1972841	852006	856052	32458	36125	YDR397C	YPL055C	NCB2	LGE1	YDR1|L000003241	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.3637	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: ncb2-5009 - lge1 [SGA score = -0.3637, P-value = 7.89E-7]	-	BIOGRID
1973656	852083	856052	32525	36125	YDR472W	YPL055C	TRS31	LGE1	S000007433	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1942	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: trs31-5003 - lge1 [SGA score = -0.1942, P-value = 2.508E-20]	-	BIOGRID
1975312	856655	856052	36674	36125	YEL055C	YPL055C	POL5	LGE1	L000004119	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.3138	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: pol5-3 - lge1 [SGA score = -0.3138, P-value = 8.443E-6]	-	BIOGRID
1975593	856723	856052	36736	36125	YER006W	YPL055C	NUG1	LGE1	RNA-binding GTPase NUG1	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.3186	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: nug1-2 - lge1 [SGA score = -0.3186, P-value = 2.062E-6]	-	BIOGRID
1975906	856731	856052	36744	36125	YER012W	YPL055C	PRE1	LGE1	proteasome core particle subunit beta 4|L000001483	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.2485	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: pre1-1 - lge1 [SGA score = -0.2485, P-value = 6.562E-12]	-	BIOGRID
1977380	856901	856052	36907	36125	YER157W	YPL055C	COG3	LGE1	GRD20|SEC34|L000004876	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.2771	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: cog3-1 - lge1 [SGA score = -0.2771, P-value = 9.531E-8]	-	BIOGRID
1977668	856912	856052	36918	36125	YER165W	YPL055C	PAB1	LGE1	polyadenylate-binding protein|L000001327	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1567	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: pab1-5001 - lge1 [SGA score = -0.1492, P-value = 0.02283]|alleles: pab1-5004 - lge1 [SGA score = -0.1567, P-value = 0.002406]	-	BIOGRID
1977815	856915	856052	36921	36125	YER168C	YPL055C	CCA1	LGE1	TNT1|L000000232	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1484	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: cca1-5001 - lge1 [SGA score = -0.1484, P-value = 0.005876]	-	BIOGRID
1978039	856919	856052	36925	36125	YER172C	YPL055C	BRR2	LGE1	PRP44|RSS1|SLT22|SNU246|L000003100|L000003283	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1444	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: brr2-5019-supp1 - lge1 [SGA score = -0.1444, P-value = 0.0004109]	-	BIOGRID
1978265	850543	856052	31141	36125	YFL005W	YPL055C	SEC4	LGE1	SRO6|Rab family GTPase SEC4|L000001830	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1338	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: sec4-8 - lge1 [SGA score = -0.1338, P-value = 0.04058]	-	BIOGRID
1978585	850508	856052	31111	36125	YFL034C-B	YPL055C	MOB2	LGE1	YFL035C|YFL035C-A|L000003535|S000007658|S000002966	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.2481	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: mob2-11-supp1 - lge1 [SGA score = -0.2008, P-value = 0.007305]|alleles: mob2-20 - lge1 [SGA score = -0.1471, P-value = 2.806E-5]|alleles: mob2-26-supp2b - lge1 [SGA score = -0.2481, P-value = 2.801E-6]|alleles: mob2-28-supp1 - lge1 [SGA score = -0.1306, P-value = 6.042E-10]|alleles: mob2-36-supp1 - lge1 [SGA score = -0.2299, P-value = 0.001052]|alleles: mob2-36-supp2c - lge1 [SGA score = -0.2089, P-value = 0.01566]	-	BIOGRID
1979135	850506	856052	31109	36125	YFL037W	YPL055C	TUB2	LGE1	ARM10|SHE8|beta-tubulin|L000002388	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1488	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: tub2-430 - lge1 [SGA score = -0.1488, P-value = 0.02509]	-	BIOGRID
1979234	850505	856052	31108	36125	YFL038C	YPL055C	YPT1	LGE1	Rab family GTPase YPT1|YP2|L000002543	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1715	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: ypt1-3 - lge1 [SGA score = -0.1715, P-value = 0.0002486]	-	BIOGRID
1979934	850554	856052	31152	36125	YFR004W	YPL055C	RPN11	LGE1	MPR1|proteasome regulatory particle lid subunit RPN11|L000002976|L000002965	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.2361	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: rpn11-14 - lge1 [SGA score = -0.2361, P-value = 9.823E-17]|alleles: rpn11-8 - lge1 [SGA score = -0.1699, P-value = 0.01283]	-	BIOGRID
1980108	850555	856052	31153	36125	YFR005C	YPL055C	SAD1	LGE1	L000001795	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.3328	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: sad1-1 - lge1 [SGA score = -0.3328, P-value = 4.387E-17]	-	BIOGRID
1980549	850611	856052	31208	36125	YFR050C	YPL055C	PRE4	LGE1	proteasome core particle subunit beta 7|L000001486	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1473	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: pre4-5001 - lge1 [SGA score = -0.1473, P-value = 0.005884]	-	BIOGRID
1980717	850613	856052	31210	36125	YFR052W	YPL055C	RPN12	LGE1	NIN1|proteasome regulatory particle lid subunit RPN12|L000001251	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.2454	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: rpn12-1 - lge1 [SGA score = -0.2454, P-value = 7.529E-8]	-	BIOGRID
1981137	852834	856052	33200	36125	YGL048C	YPL055C	RPT6	LGE1	CIM3|CRL3|SCB68|SUG1|proteasome regulatory particle base subunit RPT6|L000002174|L000000406|L000002265	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1878	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: rpt6-1 - lge1 [SGA score = -0.1878, P-value = 0.001281]|alleles: rpt6-20 - lge1 [SGA score = -0.1528, P-value = 0.01465]	-	BIOGRID
1982229	852766	856052	33139	36125	YGL112C	YPL055C	TAF6	LGE1	TAF60|TafII60|L000002828	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1468	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: taf6-ts - lge1 [SGA score = -0.1468, P-value = 0.01025]	-	BIOGRID
1982263	852765	856052	33138	36125	YGL113W	YPL055C	SLD3	LGE1	-	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1999	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: sld3-5001 - lge1 [SGA score = -0.1999, P-value = 0.0001689]	-	BIOGRID
1982984	852747	856052	33121	36125	YGL130W	YPL055C	CEG1	LGE1	L000000291	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.184	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: ceg1-34 - lge1 [SGA score = -0.1840, P-value = 0.0144]	-	BIOGRID
1983202	852732	856052	33107	36125	YGL145W	YPL055C	TIP20	LGE1	TIP1|L000002756	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.2027	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: tip20-5 - lge1 [SGA score = -0.2027, P-value = 0.001135]	-	BIOGRID
1983706	852612	856052	33001	36125	YGL238W	YPL055C	CSE1	LGE1	KAP109|L000000425	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.2556	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: cse1-5002 - lge1 [SGA score = -0.2556, P-value = 1.371E-5]	-	BIOGRID
